left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,Activity
279.67,24.75,56.9,19.18,358.33,2.3,175.97,184.1,Squats
277.54,23.98,56.58,19.56,358.11,2.4,177.6,183.47,Squats
274.88,23.16,55.81,19.24,357.73,2.32,179.31,183.01,Squats
272.07,23.03,54.04,19.2,357.31,2.93,182.11,180.74,Squats
269.33,24.61,52.61,18.03,356.94,2.94,183.5,181.45,Squats
269.38,24.8,51.8,18.15,356.93,2.96,183.5,181.37,Squats
267.48,23.06,48.84,19.45,357.15,2.5,184.04,181.36,Squats
266.86,21.98,47.38,20.38,357.47,3.01,183.36,180.73,Squats
264.09,18.8,45.86,21.7,357.57,2.56,182.67,180.91,Squats
261.7,17.09,43.75,23.21,357.46,2.96,182.69,180.28,Squats
260.45,13.1,41.73,26.4,357.73,2.69,181.95,181.11,Squats
260.29,4.94,40.33,32.01,357.91,2.0,180.6,181.04,Squats
261.01,359.43,40.33,35.59,357.91,1.77,180.56,181.0,Squats
261.44,347.76,39.49,45.36,357.72,1.13,180.63,182.35,Squats
261.53,338.97,39.26,52.79,357.51,0.74,180.52,182.52,Squats
259.6,340.08,37.96,51.19,357.58,0.69,180.44,182.63,Squats
260.04,340.14,38.4,50.75,357.86,0.51,179.14,182.63,Squats
263.55,340.49,39.21,49.58,357.39,0.53,179.79,182.65,Squats
263.55,344.29,39.21,45.42,357.42,0.71,179.72,182.65,Squats
263.55,346.12,39.21,44.4,357.7,0.69,178.47,182.72,Squats
182.14,148.85,23.02,10.24,349.4,355.86,196.57,202.96,Squats
175.24,146.72,11.7,18.31,354.72,0.33,187.68,196.13,Squats
173.95,148.55,8.94,19.87,355.68,2.71,186.47,192.8,Squats
170.99,149.3,4.35,18.4,356.85,2.85,185.48,191.86,Squats
166.41,150.36,2.37,18.3,357.82,3.57,183.68,191.96,Squats
166.27,153.87,4.24,16.27,357.69,3.16,183.74,192.95,Squats
161.34,154.42,4.14,14.64,356.23,2.58,187.13,193.98,Squats
167.97,151.96,7.93,13.6,354.45,1.25,194.16,196.0,Squats
161.74,151.47,11.94,11.31,352.11,0.11,201.66,197.69,Squats
159.12,152.82,18.59,7.08,349.45,358.57,207.89,200.66,Squats
158.67,153.84,27.97,1.37,345.79,356.49,217.42,206.68,Squats
164.83,149.45,38.82,356.12,343.82,354.98,222.35,210.04,Squats
163.4,144.61,46.36,350.72,342.31,353.01,225.28,212.38,Squats
165.04,143.1,54.17,341.99,340.21,349.6,228.37,216.58,Squats
164.12,144.04,58.93,332.47,338.21,347.14,235.96,221.26,Squats
163.66,140.5,64.55,327.65,335.82,345.02,243.3,227.1,Squats
168.53,139.58,75.15,319.98,330.91,341.27,250.35,232.94,Squats
174.22,141.96,84.09,311.4,328.31,339.09,251.62,232.71,Squats
173.7,143.84,87.55,302.96,326.72,336.52,253.84,235.28,Squats
171.7,144.11,90.17,299.74,324.56,334.99,258.16,237.33,Squats
172.86,143.07,93.38,294.15,320.13,331.79,267.06,241.89,Squats
159.71,142.23,90.45,288.8,314.3,328.37,277.34,246.84,Squats
164.15,145.2,95.3,287.43,311.36,327.56,281.34,250.78,Squats
171.85,144.91,101.58,288.48,309.4,326.64,283.11,253.07,Squats
168.03,145.66,100.95,285.97,308.57,325.49,284.15,254.71,Squats
170.25,146.61,101.28,282.0,308.36,323.65,287.72,260.61,Squats
166.24,145.4,98.36,283.58,308.08,323.81,291.86,264.27,Squats
173.49,145.71,99.74,282.43,307.1,325.69,293.34,263.82,Squats
172.56,143.91,102.77,282.26,306.16,324.9,296.73,269.27,Squats
173.65,144.96,101.4,280.82,304.63,324.23,302.24,275.9,Squats
172.23,142.46,99.82,279.14,303.79,324.66,306.61,280.92,Squats
171.92,143.61,100.1,277.45,305.7,324.82,308.11,285.47,Squats
170.18,142.02,102.04,277.86,306.06,325.6,310.05,287.47,Squats
168.88,142.11,102.04,277.44,315.01,325.28,304.11,287.87,Squats
171.77,141.0,102.57,276.2,312.64,325.07,307.27,287.32,Squats
169.59,141.77,102.32,274.39,312.31,324.36,307.6,287.88,Squats
167.65,139.46,104.69,274.3,311.02,323.68,308.1,288.96,Squats
176.38,140.79,104.04,273.18,311.62,323.07,310.09,291.4,Squats
175.87,139.34,105.56,273.79,311.91,322.93,311.59,296.29,Squats
177.75,141.91,106.48,272.32,312.3,323.04,313.49,299.59,Squats
176.75,143.0,104.58,272.39,313.64,322.5,316.13,301.92,Squats
178.37,142.08,103.19,273.31,312.81,322.71,316.7,303.41,Squats
179.03,143.13,104.34,272.88,311.74,322.82,316.17,304.15,Squats
174.32,142.71,104.57,273.31,313.19,322.6,315.1,303.3,Squats
170.49,143.12,104.96,273.71,313.19,322.93,314.0,303.72,Squats
168.23,140.72,104.27,274.41,312.76,322.6,314.57,302.67,Squats
167.83,141.82,104.18,275.06,312.44,321.81,314.43,302.85,Squats
167.18,141.59,104.25,274.82,313.61,321.57,313.93,302.85,Squats
167.86,141.46,104.25,274.82,312.88,321.48,311.1,302.12,Squats
169.16,143.01,104.88,273.86,312.88,321.48,308.45,301.51,Squats
168.72,143.01,105.12,273.86,312.88,321.39,308.02,300.26,Squats
169.37,140.36,106.4,274.73,312.24,321.31,306.82,299.82,Squats
168.57,139.96,105.37,274.95,312.21,320.97,307.38,299.08,Squats
165.91,140.29,104.1,274.2,311.43,320.96,308.36,297.8,Squats
166.55,141.28,104.73,273.7,311.44,321.04,308.14,298.55,Squats
169.81,142.32,105.7,272.44,311.13,320.11,307.7,298.86,Squats
171.43,141.7,104.96,273.11,308.45,320.04,310.97,298.86,Squats
173.42,143.23,105.29,272.69,308.02,320.04,312.02,298.86,Squats
172.66,141.94,104.17,274.53,307.47,320.38,312.36,299.29,Squats
174.57,140.81,103.41,275.99,307.14,319.1,312.23,300.46,Squats
175.39,139.62,102.96,277.72,307.93,319.09,312.27,301.69,Squats
177.05,138.4,103.64,278.49,307.84,320.17,311.91,301.63,Squats
175.94,137.71,102.53,279.38,308.59,320.44,311.96,301.21,Squats
178.07,137.14,103.35,279.95,308.84,321.12,312.58,300.72,Squats
177.83,137.14,102.37,280.29,309.98,321.45,311.93,300.74,Squats
178.7,136.63,102.82,281.01,309.21,321.71,313.12,300.74,Squats
177.2,137.7,102.7,280.62,308.92,322.38,312.92,300.76,Squats
177.14,137.12,101.89,281.52,309.36,322.78,312.92,301.71,Squats
177.56,136.7,101.89,283.14,309.36,323.93,313.44,302.03,Squats
178.51,136.02,102.06,283.48,308.92,323.61,313.44,301.75,Squats
174.47,135.35,99.68,284.74,309.65,324.47,313.44,302.24,Squats
174.53,134.91,99.2,283.57,310.81,323.59,311.37,301.66,Squats
176.6,136.45,99.81,280.76,310.28,321.48,307.57,298.86,Squats
172.8,138.34,99.1,279.93,309.34,320.8,304.45,292.6,Squats
169.56,138.38,98.04,282.81,307.64,320.37,303.67,288.09,Squats
170.27,139.94,99.47,283.12,307.77,319.76,301.26,283.16,Squats
167.24,142.38,96.93,283.55,308.5,317.96,300.18,279.77,Squats
169.38,145.16,94.17,285.51,309.83,318.86,299.59,275.64,Squats
171.27,144.33,90.87,288.7,309.65,319.02,297.99,273.43,Squats
164.39,142.13,89.04,292.77,311.47,319.73,294.0,268.29,Squats
160.87,140.86,86.82,297.24,311.84,321.13,290.11,263.15,Squats
159.9,143.9,84.2,300.87,312.6,321.63,284.51,260.32,Squats
162.51,147.95,83.79,304.51,312.69,323.33,281.1,259.19,Squats
163.28,147.67,78.96,312.68,313.33,324.72,275.77,256.54,Squats
158.7,145.3,73.2,321.53,315.37,326.61,266.55,250.5,Squats
164.91,144.79,69.49,329.98,316.44,327.16,263.83,247.72,Squats
169.95,152.95,65.85,332.43,316.9,328.78,261.58,242.22,Squats
167.23,152.56,59.69,338.12,317.87,330.4,260.48,237.65,Squats
166.32,155.28,54.01,341.78,320.95,332.3,254.73,234.39,Squats
165.82,153.56,48.49,348.21,322.44,332.77,253.53,235.66,Squats
171.09,155.32,43.76,353.3,325.64,334.96,246.68,231.28,Squats
172.29,156.32,41.08,357.96,327.66,338.94,244.59,225.7,Squats
170.87,158.99,37.62,359.98,328.54,340.62,241.1,222.26,Squats
166.44,160.78,29.89,3.28,330.38,342.91,237.38,219.62,Squats
167.64,160.66,23.3,9.05,334.03,346.63,231.4,213.3,Squats
173.53,161.98,20.76,14.02,338.46,350.0,224.95,208.1,Squats
168.67,158.6,14.95,17.62,340.64,351.99,222.38,204.35,Squats
169.53,156.95,11.75,20.03,343.1,353.04,218.07,203.93,Squats
168.39,156.51,7.09,22.0,345.08,354.42,213.57,202.16,Squats
175.67,155.57,2.69,25.85,348.58,357.08,206.07,197.33,Squats
174.25,156.13,1.53,27.42,352.3,359.19,198.76,195.29,Squats
174.33,155.83,0.58,28.26,354.16,0.39,168.67,193.05,Squats
170.19,154.85,0.42,28.64,355.15,0.99,176.87,192.51,Squats
166.93,154.15,6.25,28.65,355.39,1.0,175.75,192.51,Squats
163.14,155.95,14.06,27.98,355.65,1.17,175.89,192.66,Squats
173.95,155.5,5.58,28.06,356.36,1.78,177.37,191.35,Squats
173.96,155.42,4.24,28.09,356.82,1.79,178.63,191.29,Squats
174.72,155.5,4.05,28.09,357.09,1.8,178.73,191.24,Squats
175.79,155.98,3.71,28.29,357.35,2.33,179.94,190.94,Squats
174.85,155.98,3.28,28.3,357.7,2.34,180.06,190.73,Squats
173.06,155.21,4.07,28.67,357.52,2.5,181.33,191.2,Squats
170.72,156.54,7.98,28.49,357.95,2.88,180.8,190.23,Squats
172.51,155.77,7.27,28.49,357.95,2.66,181.42,191.2,Squats
173.56,156.33,6.91,28.3,358.35,2.82,181.02,191.2,Squats
171.84,156.91,6.15,27.73,358.38,2.82,180.95,191.2,Squats
171.79,156.91,5.73,27.35,358.8,2.44,180.28,192.17,Squats
171.79,155.56,5.67,27.55,358.38,2.28,181.97,192.17,Squats
169.32,156.14,4.23,26.97,358.16,2.07,183.04,192.67,Squats
168.16,155.51,4.23,27.55,358.16,2.07,183.04,193.13,Squats
161.41,156.09,7.2,26.97,358.18,2.07,182.92,192.67,Squats
160.06,155.37,12.44,26.97,357.99,1.85,183.54,193.64,Squats
152.29,156.72,27.6,26.39,357.99,1.85,183.54,193.18,Squats
149.37,156.86,36.77,25.89,357.83,2.02,183.54,193.18,Squats
146.09,158.23,46.73,25.31,357.18,1.8,185.74,194.15,Squats
143.85,158.82,44.94,25.1,357.14,1.74,185.74,195.11,Squats
140.81,158.82,46.21,24.72,357.08,1.58,186.88,194.66,Squats
137.44,159.54,54.14,24.72,356.85,1.58,188.02,194.62,Squats
142.29,158.72,51.96,24.72,356.87,1.58,188.01,194.81,Squats
146.2,159.11,47.77,24.28,357.0,1.24,186.29,194.85,Squats
142.82,159.11,46.07,24.65,357.01,1.61,186.59,194.24,Squats
143.0,158.83,43.64,25.31,357.14,2.0,185.75,193.85,Squats
140.18,158.08,45.8,25.31,357.44,2.0,185.17,193.85,Squats
137.17,158.03,44.67,25.31,357.44,2.21,186.32,192.92,Squats
138.2,158.67,46.19,25.1,357.45,2.38,186.21,192.88,Squats
138.59,160.48,47.45,24.42,357.57,3.09,186.29,191.89,Squats
137.42,162.16,46.91,23.93,357.74,3.26,184.98,191.69,Squats
138.55,161.76,48.78,24.36,357.91,3.84,185.05,190.7,Squats
149.62,160.64,41.51,24.33,357.54,3.66,185.61,190.22,Squats
136.51,159.87,46.03,24.69,357.34,3.81,186.24,189.68,Squats
128.51,158.24,41.88,25.96,357.73,4.21,186.29,188.69,Squats
127.23,157.63,39.18,26.57,357.54,4.2,186.21,189.38,Squats
123.25,157.61,38.56,26.57,357.18,3.98,188.05,189.88,Squats
120.38,155.77,41.65,26.9,356.39,3.55,189.66,191.38,Squats
127.03,154.15,50.06,27.79,355.75,3.35,190.22,192.37,Squats
133.09,152.54,58.5,28.3,355.35,3.2,190.78,191.89,Squats
147.03,150.42,40.13,28.5,354.36,2.6,194.69,192.87,Squats
140.54,148.81,42.55,28.21,353.13,1.67,197.99,193.9,Squats
162.0,144.79,6.41,25.85,349.45,359.34,207.93,197.29,Squats
156.83,137.2,6.59,23.41,346.4,356.9,215.08,200.7,Squats
151.21,130.08,8.28,21.2,343.38,354.59,222.65,203.25,Squats
147.23,120.9,12.07,20.28,340.4,352.61,227.16,205.96,Squats
137.65,111.2,16.72,17.43,335.71,348.23,234.57,213.47,Squats
134.78,102.28,20.38,15.0,331.53,345.04,244.44,219.98,Squats
128.58,95.7,21.64,10.29,329.58,342.55,248.39,223.4,Squats
123.74,90.36,24.75,5.77,327.31,339.71,250.36,227.66,Squats
130.55,86.78,33.87,1.68,323.98,337.3,256.0,231.92,Squats
122.63,82.51,37.31,357.36,322.39,335.12,261.2,236.74,Squats
118.45,73.06,42.95,352.46,319.4,332.77,266.13,239.27,Squats
105.06,73.22,45.86,346.66,316.96,329.55,271.76,246.16,Squats
96.26,72.43,52.88,340.22,315.0,326.66,274.48,249.53,Squats
99.39,69.83,57.98,336.58,313.72,325.03,276.21,252.09,Squats
97.3,67.27,59.6,334.83,312.31,324.69,277.35,254.61,Squats
89.51,66.85,63.37,331.16,310.73,323.39,280.42,256.85,Squats
89.47,68.48,68.06,327.81,309.6,322.09,282.25,259.0,Squats
100.54,67.47,72.75,325.0,308.93,322.4,284.19,258.32,Squats
112.33,68.67,80.52,321.43,308.07,321.53,290.39,261.43,Squats
103.6,66.35,82.34,321.3,306.72,322.25,295.94,262.65,Squats
100.12,67.33,84.29,319.34,304.81,324.31,299.73,267.07,Squats
71.57,68.78,87.67,318.91,302.08,325.12,303.82,277.66,Squats
88.17,69.94,90.83,316.2,298.73,328.34,307.86,293.64,Squats
102.61,69.69,87.08,315.49,298.85,326.98,310.45,290.96,Squats
101.64,70.62,83.69,314.45,299.17,327.01,312.43,291.7,Squats
103.17,70.86,81.8,314.07,300.21,327.64,314.31,293.95,Squats
93.31,70.71,72.83,313.42,305.97,324.32,313.09,298.91,Squats
103.57,70.91,72.2,313.68,310.33,324.21,312.81,301.29,Squats
89.76,71.49,74.3,311.36,312.76,322.78,310.85,299.09,Squats
95.61,72.37,78.81,310.03,312.04,321.57,313.89,300.68,Squats
77.21,70.54,78.05,309.27,311.14,321.17,317.37,301.67,Squats
71.34,69.66,78.4,310.01,309.11,321.76,315.54,301.49,Squats
72.58,68.7,77.98,310.05,309.69,322.52,313.84,301.91,Squats
71.57,67.57,75.38,311.09,310.53,320.93,312.29,301.01,Squats
82.85,68.09,74.4,311.4,311.19,321.11,308.14,299.04,Squats
105.26,68.25,76.2,312.05,307.57,320.81,311.38,297.08,Squats
110.05,70.04,76.47,313.74,301.96,322.29,311.51,290.39,Squats
125.76,69.8,78.28,314.57,303.02,324.17,307.56,288.03,Squats
130.6,72.98,76.82,315.15,302.18,323.46,305.41,278.91,Squats
115.18,78.06,72.68,315.08,302.26,321.53,302.66,272.61,Squats
116.13,82.18,68.54,319.42,303.95,321.93,300.61,269.29,Squats
121.09,84.09,67.8,324.29,304.25,321.0,295.86,263.6,Squats
132.29,88.5,67.78,329.64,305.04,321.69,292.16,258.24,Squats
145.85,93.04,68.07,332.45,306.71,321.33,288.14,258.07,Squats
154.51,98.2,63.79,334.2,309.26,322.35,286.03,257.03,Squats
157.08,104.04,62.43,336.7,309.92,322.59,281.38,254.6,Squats
159.91,112.88,60.1,339.8,311.19,323.47,274.62,249.99,Squats
161.7,120.38,56.92,344.91,313.5,325.29,268.39,246.67,Squats
163.39,127.3,52.26,348.81,315.89,325.57,264.9,246.85,Squats
164.76,136.79,48.52,352.51,319.76,329.18,254.93,242.92,Squats
165.92,136.91,43.31,357.23,322.56,330.61,250.06,239.38,Squats
171.9,139.37,41.71,1.57,324.95,332.88,245.24,235.67,Squats
168.22,141.9,36.47,4.15,326.3,334.77,241.03,227.62,Squats
171.34,146.63,33.11,5.44,328.37,337.2,235.14,222.81,Squats
169.24,149.12,28.9,7.74,331.01,339.67,230.11,218.1,Squats
164.09,150.85,20.88,12.31,333.66,343.08,227.14,213.01,Squats
168.38,150.59,19.51,16.17,337.79,345.29,218.2,211.22,Squats
167.5,150.52,15.31,19.89,339.59,347.91,217.42,206.8,Squats
170.5,148.1,12.77,23.35,340.93,350.33,215.22,204.31,Squats
170.2,148.01,8.8,24.64,343.26,352.63,210.21,202.03,Squats
160.47,149.36,4.96,26.16,347.03,354.82,202.82,199.92,Squats
141.77,151.85,10.49,27.17,349.69,356.46,199.45,198.69,Squats
162.54,153.18,93.8,27.52,351.27,357.93,196.92,197.29,Squats
165.72,152.65,83.14,27.74,352.75,358.14,192.37,197.12,Squats
156.93,154.01,89.56,27.24,353.33,358.77,189.7,196.49,Squats
170.62,153.83,98.2,27.92,354.26,359.72,187.21,195.43,Squats
174.04,153.6,97.98,28.59,355.09,0.69,185.36,193.93,Squats
173.19,155.52,95.8,28.6,356.13,1.42,184.39,192.89,Squats
166.42,156.12,90.93,28.38,357.14,2.14,183.2,191.81,Squats
172.18,157.13,92.43,26.74,357.4,1.71,181.64,192.75,Squats
172.12,156.26,92.97,26.57,357.61,1.67,181.56,194.05,Squats
166.93,157.37,89.42,25.49,357.92,1.46,180.48,194.65,Squats
167.77,156.4,88.25,25.75,357.99,1.26,180.37,195.41,Squats
164.86,158.22,86.96,25.39,358.12,1.78,180.48,194.93,Squats
164.74,157.47,86.75,25.76,357.91,1.94,180.97,194.54,Squats
164.71,158.67,86.82,25.19,357.87,1.72,180.34,195.46,Squats
164.77,158.11,86.5,25.39,358.25,1.36,179.75,195.79,Squats
165.71,159.16,86.11,24.7,358.42,1.51,179.75,196.09,Squats
169.68,158.48,87.24,25.07,358.2,1.89,179.68,194.8,Squats
190.91,174.88,9.28,22.64,355.52,7.23,167.6,177.76,Squats
190.95,182.57,6.01,21.48,355.0,8.45,165.39,171.85,Squats
196.37,186.58,6.38,20.61,354.92,9.51,165.99,167.73,Squats
201.25,189.23,6.46,21.3,355.09,10.88,165.32,162.39,Squats
206.89,194.21,6.74,21.3,355.31,11.68,166.42,159.19,Squats
210.53,196.92,5.62,23.05,355.67,13.42,165.76,153.34,Squats
216.95,197.28,4.34,25.85,356.96,15.16,163.41,149.34,Squats
225.8,199.67,3.02,28.48,358.29,17.5,160.71,144.54,Squats
235.24,200.88,1.22,32.85,359.56,19.45,159.11,139.99,Squats
240.87,208.44,357.88,36.14,1.34,22.26,156.06,133.44,Squats
247.28,214.54,356.07,38.97,2.63,24.03,155.31,129.11,Squats
251.23,219.89,352.76,42.21,4.15,25.68,153.06,124.8,Squats
260.3,226.46,349.49,44.67,5.12,27.21,150.56,121.24,Squats
264.56,231.06,344.77,47.42,6.69,28.73,147.61,120.65,Squats
265.78,236.94,339.7,50.81,8.57,30.62,143.09,118.15,Squats
270.8,251.44,336.2,54.99,9.73,31.97,141.8,114.72,Squats
272.98,278.72,331.36,60.36,11.45,34.88,138.41,109.96,Squats
277.01,294.14,327.28,62.88,12.93,37.25,136.06,108.08,Squats
282.68,305.16,324.73,65.15,14.58,39.53,133.5,104.82,Squats
286.75,311.76,323.96,68.04,15.63,42.37,131.5,102.27,Squats
287.1,313.13,320.9,69.85,17.6,44.96,127.14,97.07,Squats
289.11,314.79,318.76,72.79,18.75,47.94,124.82,93.37,Squats
289.89,317.32,316.54,75.26,20.11,50.1,121.55,90.89,Squats
291.91,320.85,315.01,77.5,23.38,52.9,115.27,86.88,Squats
292.31,324.84,314.17,77.68,24.82,54.4,112.71,84.51,Squats
292.36,327.73,314.02,79.68,26.26,56.78,109.75,83.03,Squats
291.07,331.1,312.95,79.49,27.52,57.85,105.73,80.13,Squats
290.44,333.04,312.1,81.84,28.57,58.91,102.71,78.56,Squats
291.93,335.58,312.05,83.51,29.82,61.55,97.82,77.3,Squats
292.13,337.76,311.26,83.89,30.01,62.93,95.64,75.22,Squats
295.13,338.59,311.47,84.84,30.52,64.05,93.75,74.18,Squats
297.01,341.02,311.29,85.2,29.89,63.79,93.99,74.12,Squats
297.61,342.85,311.99,86.14,28.57,63.82,92.5,72.65,Squats
299.74,343.22,312.78,84.67,28.0,63.32,91.89,72.41,Squats
302.37,341.44,314.06,83.67,26.8,63.53,89.31,71.86,Squats
302.89,341.82,314.82,85.17,26.6,64.82,89.69,72.01,Squats
304.03,341.41,315.97,84.49,26.09,64.46,89.21,71.57,Squats
303.93,340.41,316.55,84.09,23.8,64.61,91.03,69.88,Squats
304.6,340.05,318.67,86.11,22.25,67.25,89.66,71.08,Squats
304.43,339.88,320.02,86.67,19.96,67.58,89.18,69.81,Squats
304.49,340.05,320.08,86.18,19.77,68.68,87.25,68.48,Squats
304.73,341.05,318.83,83.81,18.35,68.1,87.62,66.09,Squats
303.98,340.56,319.32,83.48,17.08,67.59,89.34,64.13,Squats
303.88,341.05,320.08,82.6,14.24,67.2,98.11,64.09,Squats
303.64,341.59,321.01,83.31,12.43,67.56,103.54,65.23,Squats
304.63,341.73,322.28,83.27,12.96,68.01,101.37,65.56,Squats
304.88,342.66,322.08,82.74,13.73,66.66,99.35,65.53,Squats
304.81,343.52,322.02,81.49,13.73,65.46,99.16,65.53,Squats
306.79,342.33,321.68,83.2,16.64,66.84,86.4,66.79,Squats
306.93,339.93,320.4,83.06,19.98,67.41,83.39,66.81,Squats
305.15,343.36,319.06,78.13,20.8,63.51,86.4,66.7,Squats
301.25,343.38,318.66,77.83,20.84,61.68,91.58,69.84,Squats
301.75,342.03,318.13,77.83,21.85,60.78,93.05,73.27,Squats
300.3,337.75,315.79,79.28,25.53,61.28,92.0,76.22,Squats
299.02,335.03,314.94,78.35,27.26,59.78,93.07,78.39,Squats
296.53,334.27,314.56,77.68,28.44,58.89,91.31,79.67,Squats
293.16,331.35,313.34,78.6,28.83,58.87,95.64,82.15,Squats
290.06,327.82,312.4,78.24,28.55,57.7,98.0,83.73,Squats
287.1,322.67,313.04,78.26,28.26,56.39,99.39,85.27,Squats
283.07,318.03,311.67,78.76,28.8,55.88,102.09,87.81,Squats
279.36,311.35,312.23,78.04,28.57,54.72,105.51,90.72,Squats
276.45,295.0,312.46,79.76,27.86,52.81,109.73,93.75,Squats
270.71,267.33,312.46,81.85,27.51,49.88,113.62,97.59,Squats
262.39,227.55,311.87,79.72,26.56,47.09,116.55,101.37,Squats
257.25,216.49,313.13,75.47,25.36,45.26,119.13,103.02,Squats
253.1,210.0,314.4,70.98,24.08,43.54,122.35,105.1,Squats
251.05,217.86,316.87,66.7,22.48,42.33,125.2,109.67,Squats
249.12,212.47,319.82,63.09,21.49,41.01,128.49,111.04,Squats
243.84,200.31,324.82,63.14,19.98,39.71,131.16,113.41,Squats
241.64,193.81,328.25,62.3,19.15,38.73,133.09,115.41,Squats
238.84,190.02,333.34,60.11,18.18,37.97,134.46,118.27,Squats
229.88,192.57,336.09,56.65,17.23,37.2,135.25,120.98,Squats
221.44,191.76,337.12,52.43,16.29,34.49,137.36,125.91,Squats
211.07,190.41,340.83,48.62,14.38,32.32,139.79,128.2,Squats
203.84,188.06,343.57,46.26,13.01,30.85,141.39,131.99,Squats
197.94,187.0,347.01,43.07,12.2,29.48,143.0,134.79,Squats
192.46,184.55,350.27,41.61,10.25,28.4,147.31,137.75,Squats
190.33,185.39,354.2,37.11,8.34,26.87,150.16,140.16,Squats
188.99,185.01,358.86,32.99,6.76,24.97,152.59,142.46,Squats
186.4,186.84,3.11,28.76,4.43,23.38,156.83,143.31,Squats
182.46,185.92,8.09,24.39,1.97,20.54,159.33,146.86,Squats
181.75,189.23,11.78,20.51,0.39,19.68,160.66,148.34,Squats
184.78,189.16,16.65,17.74,358.56,18.03,163.64,150.4,Squats
181.43,189.53,17.55,15.51,356.97,16.09,165.6,155.5,Squats
179.66,191.38,18.5,13.26,356.97,15.28,165.74,157.87,Squats
179.73,188.51,19.47,13.22,356.71,15.0,166.99,159.09,Squats
179.73,188.62,19.47,13.25,356.71,14.17,166.94,161.18,Squats
179.47,187.54,19.37,12.72,356.02,13.37,168.47,162.41,Squats
181.35,188.59,20.11,12.33,355.8,12.42,169.6,165.98,Squats
181.69,186.77,20.22,12.32,354.93,10.76,170.91,171.04,Squats
180.49,186.86,20.14,11.81,354.03,10.01,172.06,173.38,Squats
181.37,185.87,20.54,10.88,353.63,8.83,172.72,176.87,Squats
180.61,184.87,20.66,10.45,352.74,8.14,173.87,178.8,Squats
178.18,184.87,19.56,10.03,352.3,7.46,174.44,180.74,Squats
176.61,184.87,18.43,9.6,351.86,6.77,175.01,182.58,Squats
177.8,184.87,18.09,9.18,351.42,6.32,175.57,183.07,Squats
178.68,184.87,17.65,8.75,351.6,6.16,175.57,182.43,Squats
180.46,183.01,18.09,9.18,350.91,5.75,177.24,183.24,Squats
179.37,184.01,17.6,8.75,350.47,5.33,177.8,184.05,Squats
180.28,185.01,18.04,8.75,350.03,5.33,178.35,184.05,Squats
179.5,185.17,17.69,9.1,349.58,4.86,179.21,184.7,Squats
180.55,184.32,17.25,10.88,350.02,4.89,178.11,184.55,Squats
179.89,186.58,16.46,12.11,350.02,5.32,178.11,183.25,Squats
181.78,185.05,15.96,15.05,350.27,6.01,178.11,181.3,Squats
181.96,185.92,13.94,16.54,350.72,6.22,177.25,180.0,Squats
182.95,188.39,12.7,17.39,351.16,7.07,176.69,178.05,Squats
183.06,193.87,9.73,19.16,352.48,9.35,174.73,172.12,Squats
185.03,195.62,6.29,23.24,354.88,11.38,172.06,167.66,Squats
189.06,198.1,2.13,26.86,356.66,13.69,169.53,160.56,Squats
194.04,200.38,0.0,29.71,357.99,16.11,167.6,154.85,Squats
202.33,206.29,358.64,31.87,359.33,18.02,165.54,150.5,Squats
212.4,208.94,355.97,35.86,0.94,20.36,163.8,145.38,Squats
227.2,212.23,353.75,40.69,2.37,22.57,161.34,141.84,Squats
237.86,212.4,352.12,45.94,4.22,24.81,159.57,137.15,Squats
246.4,213.44,349.07,51.54,5.43,26.07,158.28,134.92,Squats
255.67,222.7,346.49,53.84,6.67,27.19,155.2,131.99,Squats
261.36,227.49,341.96,54.29,8.42,27.4,152.44,131.42,Squats
265.4,228.95,338.12,56.92,9.33,28.74,151.62,129.56,Squats
269.86,227.66,334.71,61.39,10.96,30.14,148.72,127.55,Squats
270.14,246.89,328.8,65.33,11.82,31.66,147.6,126.16,Squats
271.22,260.89,323.62,72.08,13.33,33.56,145.97,123.75,Squats
273.7,294.25,320.49,74.53,15.04,35.79,144.46,123.14,Squats
277.4,304.18,317.54,75.1,15.94,37.17,142.33,122.45,Squats
278.02,308.64,315.12,77.73,17.19,39.24,140.81,120.34,Squats
278.19,314.67,311.16,79.18,18.21,40.69,139.66,117.61,Squats
280.0,319.01,310.58,80.1,19.01,42.21,138.14,114.91,Squats
279.73,323.12,307.38,81.63,20.63,43.73,136.21,112.12,Squats
280.74,325.25,305.6,83.41,22.27,45.98,132.54,108.26,Squats
283.62,327.0,304.57,85.42,23.52,47.55,130.01,105.63,Squats
283.37,329.3,304.26,85.73,24.41,48.38,128.71,103.34,Squats
284.82,331.78,303.03,87.8,25.82,50.03,126.43,101.41,Squats
287.08,334.1,302.91,87.51,26.84,51.34,123.62,98.18,Squats
286.97,336.28,302.68,88.4,27.4,52.19,122.97,97.43,Squats
285.13,338.36,302.11,88.78,28.77,53.16,120.31,96.05,Squats
286.91,339.54,303.02,90.92,28.94,54.18,118.72,94.55,Squats
286.37,340.35,302.53,92.12,29.3,55.75,116.33,92.85,Squats
288.47,341.57,303.65,92.12,29.66,56.58,113.65,89.29,Squats
289.66,341.97,304.79,92.46,30.48,57.19,109.86,87.38,Squats
